Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
serverless-java-frameworks-samples,software.amazonaws.example.product.dao,DynamoProductDao,3,0,5,5,32,7,0,1,0.0,1,2
serverless-java-frameworks-samples,software.amazonaws.example.product.dao,ProductDao,0,0,4,0,6,4,2,0,-1.0,8,1
serverless-java-frameworks-samples,software.amazonaws.example.product.dao,ProductMapper,3,0,2,2,19,2,0,0,0.0,2,1
serverless-java-frameworks-samples,software.amazonaws.example.product.dao,DynamoProductDao,3,0,5,5,32,7,0,1,0.0,0,2
serverless-java-frameworks-samples,software.amazonaws.example.product.dao,ProductDao,0,0,4,0,6,4,0,0,-1.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.dao,ProductMapper,3,0,2,2,11,2,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.entity,Product,3,0,9,9,33,9,0,0,0.2222222222222222,8,0
serverless-java-frameworks-samples,software.amazonaws.example.product.entity,Products,1,0,2,2,9,2,0,0,0.0,0,0
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,CreateProductHandler,2,0,2,2,26,4,0,0,1.0,0,2
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,DeleteProductHandler,1,0,2,2,24,4,0,0,1.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,GetAllProductsHandler,2,0,2,2,19,3,0,0,1.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,GetProductByIdHandler,2,0,2,2,24,4,0,0,1.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,BaseProductHandler,0,0,1,0,10,1,4,0,-1.0,0,0
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,CreateProductHandler,2,0,1,1,23,3,0,1,0.0,0,2
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,DeleteProductHandler,2,0,1,1,22,3,0,1,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,GetAllProductsHandler,2,0,1,1,16,2,0,1,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.handler,GetProductByIdHandler,2,0,1,1,21,3,0,1,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product,ProductComponent,0,0,4,0,6,4,0,0,-1.0,0,0
serverless-java-frameworks-samples,software.amazonaws.example.product,ProductModule,0,0,3,3,11,3,0,0,-1.0,0,0
serverless-java-frameworks-samples,software.amazonaws.example.product,Application,0,0,1,1,5,1,0,0,-1.0,1,1
serverless-java-frameworks-samples,software.amazonaws.example.product,FunctionLambdaRuntime,0,0,1,1,10,1,0,0,-1.0,0,0
serverless-java-frameworks-samples,software.amazonaws.example.product,PrimingResource,2,0,3,3,21,3,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.dao,DynamoProductDao,3,0,4,4,33,6,0,1,0.0,1,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.dao,ProductDao,0,0,4,0,6,4,2,0,-1.0,8,0
serverless-java-frameworks-samples,software.amazonaws.example.product.product.dao,ProductMapper,3,0,2,2,11,2,0,0,0.0,2,0
serverless-java-frameworks-samples,software.amazonaws.example.product.product.dao,DynamoProductDao,3,0,5,5,32,7,0,1,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.dao,ProductDao,0,0,4,0,6,4,0,0,-1.0,0,0
serverless-java-frameworks-samples,software.amazonaws.example.product.product.dao,ProductMapper,3,0,2,2,11,2,0,0,0.0,0,0
serverless-java-frameworks-samples,software.amazonaws.example.product.product.handler,CreateProductHandler,2,0,1,1,23,3,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.handler,DeleteProductHandler,2,0,1,1,22,3,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.handler,GetAllProductsHandler,2,0,1,1,16,2,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.handler,GetProductByIdHandler,2,0,1,1,21,3,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.handler,CreateProductFunction,2,0,2,1,27,4,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.handler,DeleteProductFunction,1,0,2,1,24,4,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.handler,GetAllProductsFunction,2,0,2,2,20,3,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product.handler,GetProductByIdFunction,2,0,2,1,25,4,0,0,0.0,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product,PrimingResource,1,0,3,3,14,3,0,0,0.6666666666666666,0,1
serverless-java-frameworks-samples,software.amazonaws.example.product.product,SpringBootSampleApplication,0,0,1,1,5,1,0,0,-1.0,1,1
