Project Name,Package Name,Type Name,Code Smell
aws-amplify-example-recipe-app-react-native,com.dlbamplify,ReactNativeFlipper,Unutilized Abstraction
aws-amplify-example-recipe-app-react-native,com.dlbamplify,MainActivity,Unutilized Abstraction
