Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
aws-serverless-developer-experience-workshop-java,contracts,ContractEventHandler,5,0,4,2,87,7,0,0,0.0,1,1
aws-serverless-developer-experience-workshop-java,contracts,CreateContractTests,3,0,2,2,15,2,0,0,0.0,0,1
aws-serverless-developer-experience-workshop-java,contracts.utils,Address,4,0,8,8,30,8,0,0,0.5,2,0
aws-serverless-developer-experience-workshop-java,contracts.utils,Contract,7,0,14,14,51,14,0,0,0.5,2,1
aws-serverless-developer-experience-workshop-java,contracts.utils,ContractStatusChangedEvent,4,0,8,8,30,8,0,0,0.5,0,0
aws-serverless-developer-experience-workshop-java,contracts.utils,ResponseParser,0,0,1,0,15,1,0,0,-1.0,0,2
aws-serverless-developer-experience-workshop-java,properties,ContractExistsCheckerFunction,3,0,3,2,38,4,0,0,0.0,1,0
aws-serverless-developer-experience-workshop-java,properties,ContractStatusChangedHandlerFunction,4,0,3,2,38,3,0,0,0.0,1,3
aws-serverless-developer-experience-workshop-java,properties,ContractStatusNotFoundException,0,0,1,1,5,1,0,0,-1.0,0,0
aws-serverless-developer-experience-workshop-java,properties,PropertiesApprovalSyncFunction,2,0,2,1,49,7,0,0,0.0,0,1
aws-serverless-developer-experience-workshop-java,properties,ValidateContentIntegrityFunction,1,0,1,1,32,4,0,0,0.0,0,0
aws-serverless-developer-experience-workshop-java,properties,WaitForContractApprovalFunction,3,0,3,1,46,3,0,0,0.0,0,0
aws-serverless-developer-experience-workshop-java,properties,ContractStatusTests,5,0,4,4,43,4,0,0,0.5,0,2
aws-serverless-developer-experience-workshop-java,properties.dao,ContractStatus,4,0,9,9,33,9,0,0,0.0,1,0
aws-serverless-developer-experience-workshop-java,schema.unicorn_contracts.contractstatuschanged,ContractStatusChanged,5,0,16,15,76,19,0,0,0.125,3,1
aws-serverless-developer-experience-workshop-java,schema.unicorn_contracts.contractstatuschanged,Event,10,0,32,31,143,36,0,0,0.0625,2,2
aws-serverless-developer-experience-workshop-java,schema.unicorn_contracts.contractstatuschanged.marshaller,Marshaller,1,0,3,2,12,3,0,0,0.6666666666666666,1,0
aws-serverless-developer-experience-workshop-java,property.dao,Property,13,0,27,27,96,27,0,0,0.14814814814814814,3,0
aws-serverless-developer-experience-workshop-java,property.populate,PopulateDataFunction,4,0,6,0,55,8,0,0,0.3333333333333333,0,1
aws-serverless-developer-experience-workshop-java,property.requestapproval,PublicationApprovedFunction,5,0,2,1,33,2,0,0,0.0,0,4
aws-serverless-developer-experience-workshop-java,property.requestapproval,RequestApprovalFunction,13,0,3,3,95,7,0,0,0.0,0,1
aws-serverless-developer-experience-workshop-java,property.requestapproval,RequestApproval,2,0,4,4,16,4,0,0,0.5,0,0
aws-serverless-developer-experience-workshop-java,property.requestapproval,Address,4,0,8,8,30,8,0,0,0.5,0,0
aws-serverless-developer-experience-workshop-java,property.search,PropertySearchFunction,10,0,2,2,104,8,0,0,0.0,0,0
aws-serverless-developer-experience-workshop-java,schema.unicorn_properties.publicationevaluationcompleted,AWSEvent,9,0,31,30,135,34,0,0,0.06451612903225806,3,1
aws-serverless-developer-experience-workshop-java,schema.unicorn_properties.publicationevaluationcompleted,PublicationEvaluationCompleted,3,0,10,9,52,13,0,0,0.2,2,1
aws-serverless-developer-experience-workshop-java,schema.unicorn_properties.publicationevaluationcompleted.marshaller,Marshaller,1,0,4,3,16,4,0,0,0.5,1,1
