Project Name,Package Name,Type Name,Code Smell
azure-spring-data-cosmos-java-sql-api-samples,com.azure.cosmos.springexamples.quickstart.sync,SampleAppConfiguration,Unutilized Abstraction
azure-spring-data-cosmos-java-sql-api-samples,com.azure.cosmos.springexamples.quickstart.sync,ResponseDiagnosticsProcessorImplementation,Unutilized Abstraction
