Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
gs-spring-boot-docker,(default package),MavenWrapperDownloader,5,0,3,1,84,8,0,0,1.0,0,0
gs-spring-boot-docker,(default package),MavenWrapperDownloader,5,0,3,1,84,8,0,0,1.0,0,0
gs-spring-boot-docker,hello,Application,0,0,2,2,8,2,0,0,-1.0,2,1
gs-spring-boot-docker,hello,HelloWorldConfigurationTests,2,0,1,1,8,1,0,0,0.0,0,0
gs-spring-boot-docker,hello,Application,0,0,1,1,5,1,0,0,-1.0,0,1
