Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
azure-cafe,cafe.model,CafeRepository,getAllCoffees,4,1,0
azure-cafe,cafe.model,CafeRepository,persistCoffee,5,1,1
azure-cafe,cafe.model,CafeRepository,removeCoffeeById,5,1,1
azure-cafe,cafe.model,CafeRepository,findCoffeeById,4,1,1
azure-cafe,cafe.model.entity,Coffee,Coffee,2,1,0
azure-cafe,cafe.model.entity,Coffee,Coffee,4,1,2
azure-cafe,cafe.model.entity,Coffee,getName,3,1,0
azure-cafe,cafe.model.entity,Coffee,setName,3,1,1
azure-cafe,cafe.model.entity,Coffee,getPrice,3,1,0
azure-cafe,cafe.model.entity,Coffee,setPrice,3,1,1
azure-cafe,cafe.model.entity,Coffee,getId,3,1,0
azure-cafe,cafe.model.entity,Coffee,setId,3,1,1
azure-cafe,cafe.model.entity,Coffee,hashCode,10,1,0
azure-cafe,cafe.model.entity,Coffee,equals,13,9,1
azure-cafe,cafe.model.entity,Coffee,toString,3,1,0
azure-cafe,cafe.web.rest,CafeResource,getAllCoffees,3,1,0
azure-cafe,cafe.web.rest,CafeResource,createCoffee,11,1,2
azure-cafe,cafe.web.rest,CafeResource,getCoffeeById,3,1,1
azure-cafe,cafe.web.rest,CafeResource,deleteCoffee,9,1,1
azure-cafe,cafe.web.view,Cafe,getName,3,1,0
azure-cafe,cafe.web.view,Cafe,setName,3,1,1
azure-cafe,cafe.web.view,Cafe,getPrice,3,1,0
azure-cafe,cafe.web.view,Cafe,setPrice,3,1,1
azure-cafe,cafe.web.view,Cafe,getCoffeeList,4,1,0
azure-cafe,cafe.web.view,Cafe,getHostName,9,1,0
azure-cafe,cafe.web.view,Cafe,init,15,1,0
azure-cafe,cafe.web.view,Cafe,getAllCoffees,5,1,0
azure-cafe,cafe.web.view,Cafe,addCoffee,8,1,0
azure-cafe,cafe.web.view,Cafe,removeCoffee,4,1,1
