Project Name,Package Name,Type Name,Method Name,Code Smell
gs-spring-data-reactive-redis,com.example.demo,CoffeeConfiguration,redisOperations,Long Statement
gs-spring-data-reactive-redis,com.example.demo,CoffeeLoader,loadData,Long Statement
