Project Name,Package Name,Type Name,Method Name,Code Smell
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setDevicetype,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setDevicetype,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,hasDevicetype,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,clearDevicetype,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setEventType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setEventType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,hasEventType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,clearEventType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setProductType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setProductType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,hasProductType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,clearProductType,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setUserid,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setUserid,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,hasUserid,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,clearUserid,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setGlobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setGlobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,hasGlobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,clearGlobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setPrevglobalseq,Magic Number
integration-sample-lambda-msk,samples.clickstream.avro,ClickEvent,setPrevglobalseq,Magic Number
