Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
gs-producing-web-service,com.example.producingwebservice,CountryEndpoint,2,0,2,2,12,2,0,0,0.0,0,1
gs-producing-web-service,com.example.producingwebservice,CountryRepository,1,0,2,2,27,2,0,0,0.0,1,0
gs-producing-web-service,com.example.producingwebservice,ProducingWebServiceApplication,0,0,1,1,5,1,0,0,-1.0,2,1
gs-producing-web-service,com.example.producingwebservice,WebServiceConfig,0,0,3,3,19,3,0,0,-1.0,0,0
gs-producing-web-service,com.example.producingwebservice,ProducingWebServiceApplicationIntegrationTests,2,0,2,2,14,2,0,0,0.0,0,0
gs-producing-web-service,com.example.producingwebservice,ProducingWebServiceApplication,0,0,1,1,5,1,0,0,-1.0,0,1
gs-producing-web-service,com.example.producingwebservice,ProducingWebServiceApplicationTests,0,0,1,1,4,1,0,0,-1.0,0,0
