Project Name,Package Name,Type Name,Method Name,Code Smell
msal-managed-identity,com.microsoft.msi.sample,AcquireTokenMsi,run,Long Statement
msal-managed-identity,com.microsoft.msi.sample,AcquireTokenMsi,run,Long Statement
