Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
appmod-partners-serverless,example,Calculator,0,0,1,1,8,1,0,0,-1.0,0,1
appmod-partners-serverless,example,CalculatorInput,2,0,5,5,19,5,0,0,0.0,1,0
