Project Name,Package Name,Type Name,Method Name,Code Smell
clickstream-producer-for-apache-kafka,com.amazonaws.kafka.samples,RunProducer,runProducer,Magic Number
clickstream-producer-for-apache-kafka,com.amazonaws.kafka.samples,Util,Sleep,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,ClickEvent,Long Parameter List
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Complex Method
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,Missing default
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Complex Method
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,Missing default
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Complex Method
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Complex Method
clickstream-producer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,Magic Number
