Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
data-box-samples,(default package),Crc64,update,127,5,3
data-box-samples,(default package),Crc64,mul_poly,17,3,2
data-box-samples,(default package),Crc64,mulx_n,16,4,2
data-box-samples,(default package),Crc64,concatenate,7,1,4
data-box-samples,(default package),Crc64,compute,3,1,2
data-box-samples,(default package),Crc64,toString,4,1,1
data-box-samples,(default package),test,main,23,3,1
