Project Name,Package Name,Type Name,Method Name,Code Smell
gs-rest-hateoas,(default package),MavenWrapperDownloader,main,Empty catch clause
gs-rest-hateoas,(default package),MavenWrapperDownloader,main,Long Identifier
gs-rest-hateoas,(default package),MavenWrapperDownloader,main,Empty catch clause
gs-rest-hateoas,(default package),MavenWrapperDownloader,main,Long Identifier
