Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ConsumerConfigs,getSaslScramString,16,1,0
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ConsumerConfigs,consumerConfig,108,23,0
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,submitAll,7,2,2
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,shutdown,25,3,2
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,getCheckPointLag,15,3,1
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,main,93,15,1
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaConsumerFactory,createConsumer,3,1,0
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MirrorClientSource,MirrorClientSource,3,1,1
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MirrorClientSource,MirrorClientSource,3,1,1
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MirrorClientSource,sourceConsumerOffsets,30,4,3
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MirrorClientSource,endOfStream,9,3,2
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,36,8,0
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ParametersValidator,validate,17,6,0
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,Rebalance,5,1,3
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsRevoked,7,1,1
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsAssigned,33,6,1
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,RunConsumer,5,1,2
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,RunConsumer,4,1,1
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,shutdown,4,1,0
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,56,7,0
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,writeFile,9,1,3
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getTopicPartitionAndOffsets,5,1,3
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getOffsetsFromFile,7,1,5
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getCheckpointLag,16,2,3
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,getTranslatedOffsets,12,1,1
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,updateMM2translatedOffsetsIfCheckpointLag,24,4,3
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Util,stackTrace,6,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getClassSchema,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,ClickEvent,2,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,ClickEvent,10,1,8
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getSchema,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,get,22,9,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,put,30,9,2
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getIp,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setIp,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getEventtimestamp,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setEventtimestamp,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getDevicetype,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setDevicetype,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getEventType,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setEventType,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getProductType,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setProductType,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getUserid,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setUserid,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getGlobalseq,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setGlobalseq,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getPrevglobalseq,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setPrevglobalseq,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,newBuilder,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,newBuilder,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,newBuilder,3,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,35,9,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,Builder,35,9,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getIp,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setIp,6,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasIp,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearIp,5,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getEventtimestamp,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setEventtimestamp,6,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasEventtimestamp,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearEventtimestamp,4,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getDevicetype,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setDevicetype,6,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasDevicetype,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearDevicetype,5,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getEventType,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setEventType,6,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasEventType,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearEventType,5,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getProductType,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setProductType,6,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasProductType,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearProductType,5,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getUserid,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setUserid,6,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasUserid,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,clearUserid,4,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,getGlobalseq,3,1,0
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,setGlobalseq,6,1,1
clickstream-consumer-for-apache-kafka,samples.clickstream.avro,ClickEvent,hasGlobalseq,3,1,0
