Project Name,Package Name,Type Name,Method Name,Code Smell
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,shutdown,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,shutdown,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,getCheckPointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,getCheckPointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,getCheckPointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,getCheckPointLag,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,getCheckPointLag,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,main,Complex Method
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,main,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,main,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,main,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,main,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,main,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,KafkaClickstreamConsumer,main,Magic Number
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MirrorClientSource,sourceConsumerOffsets,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Complex Method
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,MM2Config,mm2config,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ParametersValidator,validate,Complex Conditional
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ParametersValidator,validate,Complex Conditional
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ParametersValidator,validate,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ParametersValidator,validate,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ParametersValidator,validate,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ParametersValidator,validate,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,ParametersValidator,validate,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsRevoked,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsAssigned,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsAssigned,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsAssigned,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsAssigned,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsAssigned,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,Rebalance,onPartitionsAssigned,Long Statement
clickstream-consumer-for-apache-kafka,com.amazonaws.kafka.samples,RunConsumer,call,Long Statement
