Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
gs-caching,com.example.caching,AppRunner,AppRunner,3,1,1
gs-caching,com.example.caching,AppRunner,run,9,1,1
gs-caching,com.example.caching,Book,Book,4,1,2
gs-caching,com.example.caching,Book,getIsbn,3,1,0
gs-caching,com.example.caching,Book,setIsbn,3,1,1
gs-caching,com.example.caching,Book,getTitle,3,1,0
gs-caching,com.example.caching,Book,setTitle,3,1,1
gs-caching,com.example.caching,Book,toString,3,1,0
gs-caching,com.example.caching,BookRepository,getByIsbn,0,1,1
gs-caching,com.example.caching,CachingApplication,main,3,1,1
gs-caching,com.example.caching,SimpleBookRepository,getByIsbn,4,1,1
gs-caching,com.example.caching,SimpleBookRepository,simulateSlowService,9,1,0
gs-caching,com.example.caching,AppRunner,AppRunner,3,1,1
gs-caching,com.example.caching,AppRunner,run,6,1,1
gs-caching,com.example.caching,Book,Book,4,1,2
gs-caching,com.example.caching,Book,getIsbn,3,1,0
gs-caching,com.example.caching,Book,setIsbn,3,1,1
gs-caching,com.example.caching,Book,getTitle,3,1,0
gs-caching,com.example.caching,Book,setTitle,3,1,1
gs-caching,com.example.caching,Book,toString,3,1,0
gs-caching,com.example.caching,BookRepository,getByIsbn,0,1,1
gs-caching,com.example.caching,CachingApplication,main,3,1,1
gs-caching,com.example.caching,SimpleBookRepository,getByIsbn,4,1,1
gs-caching,com.example.caching,SimpleBookRepository,simulateSlowService,9,1,0
