Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
sleuth-issues,com.example.deadlock.deferred,Customer,Customer,2,1,0
sleuth-issues,com.example.deadlock.deferred,Customer,Customer,4,1,2
sleuth-issues,com.example.deadlock.deferred,Customer,toString,3,1,0
sleuth-issues,com.example.deadlock.deferred,Customer,getId,3,1,0
sleuth-issues,com.example.deadlock.deferred,Customer,getFirstName,3,1,0
sleuth-issues,com.example.deadlock.deferred,Customer,getLastName,3,1,0
sleuth-issues,com.example.deadlock.deferred,CustomerRepository,findByLastName,0,1,1
sleuth-issues,com.example.deadlock.deferred,DeferredApplication,main,3,1,1
sleuth-issues,com.example.deadlock.deferred,DeferredApplicationTests,contextLoads,2,1,0
sleuth-issues,net.marcusolk.demo.jms,Application,contribute,3,1,1
sleuth-issues,net.marcusolk.demo.jms,Application,main,3,1,1
sleuth-issues,net.marcusolk.demo.jms,MessageListener,receiveMessage,10,1,1
sleuth-issues,net.marcusolk.demo.jms.configuration,ActiveMQConfiguration,connectionFactory,6,1,0
sleuth-issues,net.marcusolk.demo.jms.configuration,CommonConfiguration,jmsFactory,5,1,2
sleuth-issues,net.marcusolk.demo.jms.configuration,LogstashLogbackJsonFactoryDecorator,decorate,7,1,1
sleuth-issues,net.marcusolk.demo.jms.configuration,SleuthSampler,isSampled,3,1,1
sleuth-issues,net.marcusolk.demo.jms.configuration,TestConfiguration,connectionFactory,3,1,0
sleuth-issues,net.marcusolk.demo.jms.hello,HelloProxy,HelloProxy,4,1,2
sleuth-issues,net.marcusolk.demo.jms.hello,HelloProxy,sendHello,13,1,1
sleuth-issues,com.bracso.test.sleuth.webclient,Application,main,3,1,1
sleuth-issues,com.bracso.test.sleuth.webclient,Application,webClient,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,Employee,2,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,Employee,5,1,3
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,firstEmployee,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,secondEmployee,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,thirdEmployee,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,allEmployees,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,newEmployee,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,getId,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,setId,3,1,1
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,getName,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,setName,3,1,1
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,getAge,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,setAge,3,1,1
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,toString,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,hashCode,5,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,Employee,equals,13,4,1
sleuth-issues,com.bracso.test.sleuth.webclient,EmployeeController,getAllEmployees,3,1,0
sleuth-issues,com.bracso.test.sleuth.webclient,EmployeeController,getEmployeeById,3,1,1
sleuth-issues,com.bracso.test.sleuth.webclient,EmployeeController,newEmployee,3,1,1
sleuth-issues,com.bracso.test.sleuth.webclient,SleuthTest,testWebClient,16,4,0
sleuth-issues,(default package),MavenWrapperDownloader,main,46,5,1
sleuth-issues,(default package),MavenWrapperDownloader,downloadFileFromURL,19,2,2
sleuth-issues,(default package),MavenWrapperDownloader,getPasswordAuthentication,3,1,0
sleuth-issues,(default package),MavenWrapperDownloader,main,46,5,1
sleuth-issues,(default package),MavenWrapperDownloader,downloadFileFromURL,19,2,2
sleuth-issues,(default package),MavenWrapperDownloader,getPasswordAuthentication,3,1,0
sleuth-issues,(default package),MavenWrapperDownloader,main,46,5,1
sleuth-issues,(default package),MavenWrapperDownloader,downloadFileFromURL,9,1,2
sleuth-issues,(default package),MavenWrapperDownloader,main,46,5,1
sleuth-issues,(default package),MavenWrapperDownloader,downloadFileFromURL,9,1,2
sleuth-issues,(default package),MavenWrapperDownloader,main,46,5,1
sleuth-issues,(default package),MavenWrapperDownloader,downloadFileFromURL,9,1,2
sleuth-issues,com.example.demo,DemoApplication,main,3,1,1
sleuth-issues,com.example.demo,DemoApplication,arrayListSpanReporter,3,1,0
sleuth-issues,com.example.demo,TestSpanHandler,get,5,1,1
sleuth-issues,com.example.demo,TestSpanHandler,spans,5,1,0
sleuth-issues,com.example.demo,TestSpanHandler,end,6,1,3
sleuth-issues,com.example.demo,TestSpanHandler,iterator,3,1,0
sleuth-issues,com.example.demo,TestSpanHandler,clear,5,1,0
sleuth-issues,com.example.demo,TestSpanHandler,toString,3,1,0
sleuth-issues,com.example.demo,DemoController,DemoController,4,1,3
sleuth-issues,com.example.demo,DemoController,endpoint1,3,1,0
sleuth-issues,com.example.demo,DemoController,endpoint2,3,1,0
sleuth-issues,com.example.demo,DemoController,endpoint3,3,1,0
sleuth-issues,com.example.demo,DemoController,callInSequence,14,1,0
sleuth-issues,com.example.demo,DemoApplicationTests,should_set_same_parent_span_id_of_webclient_spans_when_app_is_non_webflux,25,3,0
sleuth-issues,com.example.demo,DemoApplicationTests,thenAllPostWebClientSpansAreEqualToFirstSpanInTheController,3,1,2
sleuth-issues,com.example.demo,DemoApplicationTests,allReportedSpans,7,1,2
sleuth-issues,com.example.demo,DemoApplicationTests,thenHasOnlyOneTraceId,3,1,1
sleuth-issues,com.example.demo,DemoApplicationTests,thenAllWebClientSpansHaveSameParentId,3,1,2
sleuth-issues,com.example.demo,DemoApplicationTests,service,3,1,1
sleuth-issues,com.example.demo,DemoApplicationTests,service,3,1,2
sleuth-issues,com.example.demo,DemoApplicationTests,port,3,1,1
sleuth-issues,com.example.demo,DemoApplicationTests,handler,3,1,1
sleuth-issues,com.example.demo,DemoApplicationTests,firstSpan,3,1,1
sleuth-issues,com.example.demo,DemoApplicationTests,postWebClientSpans,3,1,1
sleuth-issues,com.example.demo,Issue1990Application,main,3,1,1
sleuth-issues,com.example.demo,Issue1990ApplicationTests,contextLoadsFails,8,1,1
sleuth-issues,com.example.demo,Issue1990ApplicationTests,contextLoads,6,1,1
sleuth-issues,com.example.demo,IssueIT,setup,5,1,0
sleuth-issues,com.example.demo,IssueIT,should_propagate_trace_id,35,1,0
sleuth-issues,com.example.demo,IssueIT,traceIdFromString,3,1,1
sleuth-issues,com.example.demo,IssueIT,fileAsString,3,1,1
sleuth-issues,com.example.demo,IssueIT,sampler,3,1,0
sleuth-issues,com.example.demo,Config,sampler,3,1,0
sleuth-issues,com.thagul.testcbr4j.client,TestClient,find,0,1,1
sleuth-issues,com.thagul.testcbr4j.client,TestClientFallback,create,9,1,1
sleuth-issues,com.thagul.testcbr4j.controller,MainController,test,6,1,0
sleuth-issues,com.thagul.testcbr4j,Testcbr4jApplication,main,3,1,1
sleuth-issues,com.thagul.testcbr4j,Testcbr4jApplicationTests,shouldUseCircuitBreakerFeignBuilder,4,1,0
sleuth-issues,com.example.w3c,Issue1900Application,main,3,1,1
sleuth-issues,com.example.w3c,Issue1900Application,webClient,3,1,1
sleuth-issues,com.example.w3c,Issue1900Application,service,3,1,1
sleuth-issues,com.example.w3c,Issue1900Application,remote,3,1,1
sleuth-issues,com.example.w3c,Issue1900Application,invoke,0,1,0
sleuth-issues,com.example.w3c,Issue1900Application,invokeRemote,0,1,0
sleuth-issues,com.example.w3c,Issue1900Application,DefaultService,3,1,1
sleuth-issues,com.example.w3c,Issue1900Application,invoke,3,1,0
sleuth-issues,com.example.w3c,Issue1900Application,invokeRemote,3,1,0
sleuth-issues,com.example.w3c,Config,webClient,3,1,1
sleuth-issues,com.example.w3c,Config,service,3,1,1
sleuth-issues,com.example.w3c,Config,remote,3,1,1
sleuth-issues,com.example.w3c,Service,invoke,0,1,0
sleuth-issues,com.example.w3c,Service,invokeRemote,0,1,0
sleuth-issues,com.example.w3c,DefaultService,DefaultService,3,1,1
sleuth-issues,com.example.w3c,DefaultService,invoke,3,1,0
sleuth-issues,com.example.w3c,DefaultService,invokeRemote,3,1,0
sleuth-issues,com.example.w3c,Issue1900ApplicationTests,contextLoads,19,4,1
sleuth-issues,com.example.w3c,Issue1900ApplicationTests,spanAndTraceMatched,9,3,2
sleuth-issues,com.example.w3c,Issue2001Application,main,3,1,1
sleuth-issues,com.example.w3c,WebController,WebController,3,1,1
sleuth-issues,com.example.w3c,WebController,preference,11,3,2
sleuth-issues,com.example.w3c.test,Issue2001ApplicationIT,shouldReadW3cTraceStateAndBaggage,8,1,0
sleuth-issues,com.example.w3c.test,Issue2001ApplicationIT,testWebController,3,1,2
sleuth-issues,com.example.w3c.test,Issue2001ApplicationIT,restTemplate,3,1,0
sleuth-issues,com.example.w3c.test,Config,testWebController,3,1,2
sleuth-issues,com.example.w3c.test,Config,restTemplate,3,1,0
sleuth-issues,com.example.w3c.test,TestWebController,TestWebController,4,1,2
sleuth-issues,com.example.w3c.test,TestWebController,preference,3,1,2
sleuth-issues,com.github.jntakpe.sleuthkafka,SleuthKafkaApplication,KafkaResource,10,1,4
sleuth-issues,com.github.jntakpe.sleuthkafka,SleuthKafkaApplication,reactor,10,1,1
sleuth-issues,com.github.jntakpe.sleuthkafka,SleuthKafkaApplication,template,9,1,1
