Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
gs-messaging-redis,com.example.messagingredis,MessagingRedisApplication,container,6,1,2
gs-messaging-redis,com.example.messagingredis,MessagingRedisApplication,listenerAdapter,3,1,1
gs-messaging-redis,com.example.messagingredis,MessagingRedisApplication,receiver,3,1,0
gs-messaging-redis,com.example.messagingredis,MessagingRedisApplication,template,3,1,1
gs-messaging-redis,com.example.messagingredis,MessagingRedisApplication,main,11,2,1
gs-messaging-redis,com.example.messagingredis,Receiver,receiveMessage,4,1,1
gs-messaging-redis,com.example.messagingredis,Receiver,getCount,3,1,0
gs-messaging-redis,com.example.messagingredis,MessagingRedisApplication,main,3,1,1
