Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
gs-gateway,gateway,Application,0,0,3,3,12,3,0,0,-1.0,2,1
gs-gateway,gateway,UriConfiguration,1,0,2,2,9,2,0,0,0.0,0,0
gs-gateway,gateway,ApplicationTest,1,0,1,1,12,1,0,0,0.0,0,0
gs-gateway,gateway,Application,0,0,1,1,5,1,0,0,-1.0,0,1
