Project Name,Package Name,Type Name,Method Name,Code Smell,source_file,MethodName,LOC,CC,PC,NOF,NOPF,NOM,NOPM,WMC,NC,DIT,LCOM,FANIN,FANOUT
aws-eks-crac,com.amazon.customerService.controller,CustomerController,loadCustomers,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,loadCustomers,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,toString,Long Statement,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,toString,Long Statement,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model.metrics,MetricWrapper,MetricWrapper,Long Parameter List,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model.metrics,TaskMetric,toString,Long Statement,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model.metrics,MetricWrapper,MetricWrapper,Long Parameter List,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model.metrics,TaskMetric,toString,Long Statement,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.repository,CustomerRepository,save,Long Statement,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.repository,CustomerRepositoryTest,testRead,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.repository,CustomerRepositoryTest,testUpdate,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.repository,CustomerRepositoryTest,testDelete,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.repository,CustomerRepository,save,Long Statement,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.repository,CustomerRepositoryTest,testRead,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.repository,CustomerRepositoryTest,testUpdate,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.repository,CustomerRepositoryTest,testDelete,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.service,CustomerService,loadCustomerData,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.service,CustomerService,loadCustomerData,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.service,CustomerService,loadCustomerData,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.service,CustomerService,loadCustomerData,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,getCustomers,3.0,1.0,0.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,loadCustomers,4.0,1.0,0.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,createCustomer,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,getCustomerbyId,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,replaceCustomer,13.0,2.0,2.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,deleteCustomerById,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,getCustomers,3.0,1.0,0.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,loadCustomers,4.0,1.0,0.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,createCustomer,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,getCustomerbyId,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,replaceCustomer,13.0,2.0,2.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.controller,CustomerController,,,methodMetrics.csv,deleteCustomerById,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService,CustomerServiceApplication,,,methodMetrics.csv,main,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService,CustomerServiceApplication,,,methodMetrics.csv,main,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.exception,CustomerNotFoundException,,,methodMetrics.csv,CustomerNotFoundException,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.exception,CustomerNotFoundException,,,methodMetrics.csv,CustomerNotFoundException,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,,,methodMetrics.csv,getId,3.0,1.0,0.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,,,methodMetrics.csv,setId,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,,,methodMetrics.csv,getName,3.0,1.0,0.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,,,methodMetrics.csv,setName,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,,,methodMetrics.csv,getEmail,3.0,1.0,0.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,,,methodMetrics.csv,setEmail,3.0,1.0,1.0,,,,,,,,,,
aws-eks-crac,com.amazon.customerService.model,Customer,,,methodMetrics.csv,getAccountNumber,3.0,1.0,0.0,,,,,,,,,,
