Project Name,Package Name,Type Name,MethodName,LOC,CC,PC,source_file,NOF,NOPF,NOM,NOPM,WMC,NC,DIT,LCOM,FANIN,FANOUT,Code Smell
appmod-partners-serverless,example,Calculator,handleRequest,6.0,1.0,2.0,methodMetrics.csv,,,,,,,,,,,
appmod-partners-serverless,example,CalculatorInput,getN1,3.0,1.0,0.0,methodMetrics.csv,,,,,,,,,,,
appmod-partners-serverless,example,CalculatorInput,setN1,3.0,1.0,1.0,methodMetrics.csv,,,,,,,,,,,
appmod-partners-serverless,example,CalculatorInput,getN2,3.0,1.0,0.0,methodMetrics.csv,,,,,,,,,,,
appmod-partners-serverless,example,CalculatorInput,setN2,3.0,1.0,1.0,methodMetrics.csv,,,,,,,,,,,
appmod-partners-serverless,example,CalculatorInput,toString,3.0,1.0,0.0,methodMetrics.csv,,,,,,,,,,,
appmod-partners-serverless,example,Calculator,,8.0,,,typeMetrics.csv,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,
appmod-partners-serverless,example,CalculatorInput,,19.0,,,typeMetrics.csv,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,
appmod-partners-serverless,example,Calculator,,,,,designCodeSmells.csv,,,,,,,,,,,Unutilized Abstraction
