Project Name,Package Name,Type Name,Method Name,Code Smell,source_file,MethodName,LOC,CC,PC,NOF,NOPF,NOM,NOPM,WMC,NC,DIT,LCOM,FANIN,FANOUT
data-box-samples,(default package),Crc64,update,Long Method,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Long Statement,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
data-box-samples,(default package),Crc64,update,Magic Number,implementationCodeSmells.csv,,,,,,,,,,,,,,
