Project Name,Package Name,Type Name,Code Smell
aws-lambda-java-workshop,com.unicorn.location,UnicornPostLocationHandler,Unutilized Abstraction
aws-lambda-java-workshop,com.unicorn.location,UnicornPostLocationHandler,Unutilized Abstraction
